# $Id: steel_magfieldmap.dat,v 1.1 2007/08/24 14:52:43 fisyak Exp $
# $Log: steel_magfieldmap.dat,v $
# Revision 1.1  2007/08/24 14:52:43  fisyak
# Add mag. field map in steel
#
#Magentic field map was calculated by Wuzheng Meng from CAD.
#This calculation was done in the 3D OPERA frame.
#The magnetic steel and coils were in the simulation. 
#z 0-150 cm, phi 0-12 degree,r 222-440cm.
#115 r bin from 222-440cm
#16 z bin  from 0 to 150 cm.
#25 phi bin from 0 to 12 degree. 
#Please note br(phi)=br(phi+12*N),  bphi(phi)=bphi(phi+12*N),  bz(phi)=bz(phi+12*N);
# r     z   phi    bx        bz   by
---------------------------------------------------------< start of table
278    50    11.5    598.657    3049.71    122.218
278    60    11.5    -18.1776    2988.17    -3.30735
278    70    11.5    -788.758    3056.22    -160.217
278    80    11.5    -368.062    3144    -74.5992
278    90    11.5    -24.5823    3174.99    -4.79442
278    100    11.5    321.668    3143.94    65.6087
278    110    11.5    752.027    3059.11    153.161
278    120    11.5    -211.924    3010.87    -43.0755
278    130    11.5    -650.748    3090.74    -132.449
278    140    11.5    -256.039    3166.09    -52.0979
278    150    11.5    79.091    3182.71    16.0428
279    0    11.5    0    2737.75    0
279    10    11.5    -1041.94    2805.1    -211.715
279    20    11.5    -555.599    2910.95    -112.485
279    30    11.5    -176.841    2966.77    -35.4203
279    40    11.5    183.03    2962.68    37.5746
279    50    11.5    604.39    2905.98    123.356
279    60    11.5    -18.0748    2854.61    -3.26148
279    70    11.5    -795.124    2913.24    -161.424
279    80    11.5    -372.129    2989.05    -75.3444
279    90    11.5    -24.4435    3016.54    -4.75622
279    100    11.5    325.961    2989.6    66.4242
279    110    11.5    757.95    2917.21    154.314
279    120    11.5    -213.379    2876.32    -43.3526
279    130    11.5    -657.015    2944.42    -133.647
279    140    11.5    -259.265    3009.46    -52.6966
279    150    11.5    80.0204    3024.14    16.2121
280    0    11.5    0    2613.3    0
280    10    11.5    -1048.36    2670.26    -212.812
280    20    11.5    -560.866    2761.01    -113.324
280    30    11.5    -178.351    2810.74    -35.6264
280    40    11.5    185.222    2808.59    37.9843
280    50    11.5    608.729    2762.22    124.158
280    60    11.5    -18.0364    2720.19    -3.22763
280    70    11.5    -800.056    2770.13    -162.271
280    80    11.5    -375.427    2834.47    -75.8771
280    90    11.5    -24.326    2858.48    -4.72372
280    100    11.5    329.428    2835.61    67.0142
280    110    11.5    762.49    2775.07    155.129
280    120    11.5    -214.482    2740.93    -43.5418
280    130    11.5    -661.904    2798.13    -134.49
280    140    11.5    -261.904    2853.21    -53.1256
280    150    11.5    80.7545    2865.96    16.3296
281    0    11.5    0    2488.11    0
281    10    11.5    -1053.1    2535.21    -213.473
281    20    11.5    -565.023    2611.35    -113.844
281    30    11.5    -179.652    2655.04    -35.7582
281    40    11.5    186.778    2654.8    38.2376
281    50    11.5    611.736    2618.42    124.639
281    60    11.5    -18.0551    2585.16    -3.20432
281    70    11.5    -803.622    2626.92    -162.773
281    80    11.5    -377.959    2680.15    -76.1978
281    90    11.5    -24.2303    2700.73    -4.69699
281    100    11.5    332.077    2681.87    67.3806
281    110    11.5    765.721    2632.74    155.622
281    120    11.5    -215.254    2604.93    -43.6476
281    130    11.5    -665.466    2651.86    -134.99
281    140    11.5    -263.953    2697.23    -53.3847
281    150    11.5    81.2918    2708.07    16.3948
282    0    11.5    0    2362.44    0
282    10    11.5    -1056.22    2400    -213.708
282    20    11.5    -568.073    2461.87    -114.044
282    30    11.5    -180.741    2499.58    -35.8155
282    40    11.5    187.697    2501.21    38.3347
282    50    11.5    613.449    2474.58    124.804
282    60    11.5    -18.1267    2449.76    -3.19066
282    70    11.5    -805.862    2483.64    -162.938
282    80    11.5    -379.727    2526    -76.307
282    90    11.5    -24.1563    2543.19    -4.67606
282    100    11.5    333.91    2528.28    67.5232
282    110    11.5    767.686    2490.28    155.8
282    120    11.5    -215.711    2468.56    -43.6729
282    130    11.5    -667.734    2505.57    -135.153
282    140    11.5    -265.415    2541.44    -53.4739
282    150    11.5    81.6318    2550.39    16.4077
283    0    11.5    0    2235.96    0
283    10    11.5    -1058.85    2264.43    -213.508
283    20    11.5    -571.118    2312.64    -113.919
283    30    11.5    -182.023    2344.59    -35.798
283    40    11.5    188.299    2347.99    38.2783
283    50    11.5    614.469    2330.63    124.644
283    60    11.5    -18.2718    2313.8    -3.17606
283    70    11.5    -807.703    2340.16    -162.761
283    80    11.5    -381.466    2372.15    -76.1997
283    90    11.5    -24.0693    2386.08    -4.66135
283    100    11.5    335.505    2374.95    67.4406
283    110    11.5    769.062    2347.56    155.658
283    120    11.5    -216.057    2331.61    -43.6121
283    130    11.5    -669.556    2359.19    -134.968
283    140    11.5    -266.811    2385.99    -53.3885
283    150    11.5    81.9681    2393.11    16.3772
284    0    11.5    0    2107.84    0
284    10    11.5    -1062.88    2128.1    -212.691
284    20    11.5    -575.936    2163.96    -113.297
284    30    11.5    -184.126    2190.55    -35.6259
284    40    11.5    189.199    2195.55    38.0571
284    50    11.5    615.868    2186.39    124.086
284    60    11.5    -18.5136    2176.72    -3.10479
284    70    11.5    -810.648    2196.27    -162.093
284    80    11.5    -384.381    2218.93    -75.7554
284    90    11.5    -23.9078    2229.85    -4.632
284    100    11.5    337.838    2222.16    67.0637
284    110    11.5    770.981    2204.28    155.097
284    120    11.5    -216.624    2193.53    -43.4229
284    130    11.5    -672.327    2212.61    -134.302
284    140    11.5    -269.009    2231.28    -53.0582
284    150    11.5    82.6464    2236.7    16.2969
285    0    11.5    0    1980.28    0
285    10    11.5    -1064.5    1991.88    -211.193
285    20    11.5    -578.854    2015.07    -112.1
285    30    11.5    -185.681    2036.33    -35.2522
285    40    11.5    189.394    2042.91    37.6539
285    50    11.5    615.721    2042.13    123.134
285    60    11.5    -18.7742    2040.12    -2.98843
285    70    11.5    -811.632    2052.4    -160.857
285    80    11.5    -386.029    2065.5    -74.9231
285    90    11.5    -23.7854    2073.45    -4.57349
285    100    11.5    339.008    2069.17    66.361
285    110    11.5    771.236    2061.08    154.089
285    120    11.5    -216.731    2055.92    -43.1049
285    130    11.5    -673.251    2065.96    -133.123
285    140    11.5    -270.277    2076.36    -52.4609
285    150    11.5    83.0418    2080.1    16.1245
286    0    11.5    0    1853.57    0
286    10    11.5    -1063.63    1855.83    -208.996
286    20    11.5    -579.873    1865.87    -110.327
286    30    11.5    -186.692    1881.85    -34.6775
286    40    11.5    188.886    1889.98    37.0687
286    50    11.5    613.964    1897.85    121.774
286    60    11.5    -19.0615    1904.26    -2.82854
286    70    11.5    -810.585    1908.58    -159.04
286    80    11.5    -386.408    1911.77    -73.7028
286    90    11.5    -23.7014    1916.79    -4.48571
286    100    11.5    339.008    1915.88    65.3311
286    110    11.5    769.749    1918.03    152.619
286    120    11.5    -216.353    1919.03    -42.6529
286    130    11.5    -672.275    1919.21    -131.419
286    140    11.5    -270.618    1921.14    -51.5974
286    150    11.5    83.1564    1923.25    15.8605
287    0    11.5    0    1728    0
287    10    11.5    -1060.16    1720    -206.078
287    20    11.5    -578.989    1716.22    -107.977
287    30    11.5    -187.164    1727.01    -33.9028
287    40    11.5    187.677    1736.65    36.3021
287    50    11.5    610.508    1753.52    119.99
287    60    11.5    -19.3865    1769.41    -2.62738
287    70    11.5    -807.407    1764.81    -156.622
287    80    11.5    -385.521    1757.64    -72.0946
287    90    11.5    -23.6554    1759.77    -4.36853
287    100    11.5    337.837    1762.18    63.9736
287    110    11.5    766.412    1775.16    150.665
287    120    11.5    -215.451    1783.12    -42.0594
287    130    11.5    -669.325    1772.31    -129.176
287    140    11.5    -270.037    1765.53    -50.4686
287    150    11.5    82.9938    1766.03    15.5056
288    0    11.5    0    1603.88    0
288    10    11.5    -1053.94    1584.42    -202.407
288    20    11.5    -576.202    1566.01    -105.051
288    30    11.5    -187.101    1571.71    -32.929
288    40    11.5    185.77    1582.81    35.3548
288    50    11.5    605.233    1609.11    117.755
288    60    11.5    -19.7644    1635.9    -2.38801
288    70    11.5    -801.965    1621.08    -153.575
288    80    11.5    -383.371    1603    -70.0993
288    90    11.5    -23.6463    1602.32    -4.22175
288    100    11.5    335.494    1607.97    62.2882
288    110    11.5    761.077    1632.51    148.195
288    120    11.5    -213.977    1648.5    -41.3142
288    130    11.5    -664.301    1625.2    -126.373
288    140    11.5    -268.54    1609.42    -49.0756
288    150    11.5    82.5585    1608.37    15.0606
289    0    11.5    0    1481.55    0
289    10    11.5    -1044.77    1449.11    -197.943
289    20    11.5    -571.516    1415.09    -101.55
289    30    11.5    -186.513    1415.86    -31.7577
289    40    11.5    183.175    1428.35    34.2286
289    50    11.5    597.991    1464.56    115.041
289    60    11.5    -20.2148    1504.05    -2.11441
289    70    11.5    -794.089    1477.37    -149.864
289    80    11.5    -379.965    1447.74    -67.7181
289    90    11.5    -23.673    1444.35    -4.04511
289    100    11.5    331.981    1453.14    60.2752
289    110    11.5    753.553    1490.1    145.172
289    120    11.5    -211.863    1515.51    -40.4037
289    130    11.5    -657.085    1477.8    -122.985
289    140    11.5    -266.143    1452.71    -47.4216
289    150    11.5    81.8561    1450.19    14.5268
290    0    11.5    0    1361.4    0
290    10    11.5    -1032.39    1314.1    -192.634
290    20    11.5    -564.942    1263.34    -97.4745
290    30    11.5    -185.405    1259.38    -30.3904
290    40    11.5    179.904    1273.16    32.9259
290    50    11.5    588.599    1319.78    111.81
290    60    11.5    -20.7625    1374.29    -1.81163
290    70    11.5    -783.569    1333.62    -145.447
290    80    11.5    -375.316    1291.75    -64.9537
290    90    11.5    -23.7339    1285.77    -3.83831
290    100    11.5    327.305    1297.56    57.936
290    110    11.5    743.596    1347.92    141.546
290    120    11.5    -209.027    1384.53    -39.311
290    130    11.5    -647.536    1329.98    -118.985
290    140    11.5    -262.857    1295.3    -45.5089
290    150    11.5    80.894    1291.39    13.9055
291    0    11.5    0    1243.82    0
291    10    11.5    -1016.48    1179.36    -186.414
291    20    11.5    -556.5    1110.59    -92.8297
291    30    11.5    -183.789    1102.17    -28.8292
291    40    11.5    175.976    1117.13    31.4508
291    50    11.5    576.844    1174.62    108.018
291    60    11.5    -21.438    1247.07    -1.48586
291    70    11.5    -770.148    1189.73    -140.271
291    80    11.5    -369.444    1134.91    -61.8101
291    90    11.5    -23.8272    1126.51    -3.60096
291    100    11.5    321.482    1141.1    55.274
291    110    11.5    730.903    1205.95    137.255
291    120    11.5    -205.366    1256.03    -38.0151
291    130    11.5    -635.493    1181.59    -114.339
291    140    11.5    -258.706    1137.08    -43.3422
291    150    11.5    79.6814    1131.9    13.1987
292    0    11.5    0    1129.27    0
292    10    11.5    -996.63    1044.85    -179.201
292    20    11.5    -546.224    956.683    -87.6222
292    30    11.5    -181.675    944.169    -27.0762
292    40    11.5    171.421    960.144    29.809
292    50    11.5    562.475    1028.9    103.614
292    60    11.5    -22.2778    1122.94    -1.14451
292    70    11.5    -753.513    1045.55    -134.272
292    80    11.5    -362.379    977.095    -58.2934
292    90    11.5    -23.9506    966.505    -3.3326
292    100    11.5    314.54    983.638    52.2947
292    110    11.5    715.09    1064.09    132.22
292    120    11.5    -200.753    1130.53    -36.4903
292    130    11.5    -620.782    1032.39    -109.012
292    140    11.5    -253.718    977.969    -40.9275
292    150    11.5    78.2289    971.65    12.4085
293    0    11.5    0    1018.83    0
293    10    11.5    -966.954    910.786    -162.541
293    20    11.5    -528.589    800.921    -74.7059
293    30    11.5    -176.307    784.441    -22.4405
293    40    11.5    165.179    801.473    26.1089
293    50    11.5    542.927    882.387    93.9882
293    60    11.5    -21.8552    1003.19    -0.112775
293    70    11.5    -728.831    900.959    -120.472
293    80    11.5    -350.433    817.594    -49.7143
293    90    11.5    -23.2725    804.688    -2.6377
293    100    11.5    304.073    824.601    45.1506
293    110    11.5    692.904    922.468    121.058
293    120    11.5    -193.995    1009.34    -33.0777
293    130    11.5    -599.433    882.091    -96.7389
293    140    11.5    -245.438    817.446    -34.9662
293    150    11.5    75.7778    810.162    10.5302
294    0    11.5    0    913.255    0
294    10    11.5    -928.995    777.106    -140.609
294    20    11.5    -506.045    643.293    -57.8431
294    30    11.5    -168.908    623.178    -16.36
294    40    11.5    157.752    641.13    21.3233
294    50    11.5    518.833    734.727    81.3843
294    60    11.5    -20.8116    888.543    1.21895
294    70    11.5    -697.555    755.636    -102.361
294    80    11.5    -335.249    656.433    -38.5495
294    90    11.5    -22.1063    641.365    -1.73768
294    100    11.5    291.107    663.924    35.8452
294    110    11.5    664.837    780.822    106.35
294    120    11.5    -185.384    893.206    -28.5863
294    130    11.5    -572.847    730.364    -80.6996
294    140    11.5    -234.953    655.412    -27.1858
294    150    11.5    72.6583    647.323    8.1014
295    0    11.5    0    812.82    0
295    10    11.5    -884.914    643.354    -118.216
295    20    11.5    -481.92    483.938    -41.3529
295    30    11.5    -161.105    460.785    -10.4611
295    40    11.5    149.833    479.343    16.5985
295    50    11.5    491.232    585.302    68.4642
295    60    11.5    -20.0289    779.547    2.42714
295    70    11.5    -661.797    608.91    -83.9844
295    80    11.5    -319.058    493.824    -27.6368
295    90    11.5    -20.9202    477.036    -0.872547
295    100    11.5    277.122    501.701    26.7045
295    110    11.5    631.721    638.523    91.1035
295    120    11.5    -175.384    782.654    -23.9626
295    130    11.5    -543.103    576.714    -64.6035
295    140    11.5    -223.757    491.978    -19.5803
295    150    11.5    69.3277    483.253    5.73125
296    0    11.5    0    718.041    0
296    10    11.5    -833.403    508.864    -95.0954
296    20    11.5    -456.344    322.705    -25.2618
296    30    11.5    -152.915    297.21    -4.74733
296    40    11.5    141.496    316.024    11.9497
296    50    11.5    459.947    433.294    55.1922
296    60    11.5    -19.527    677.111    3.50772
296    70    11.5    -621.114    459.85    -65.2522
